frame_id,class,file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
17,berhenti,berhenti32,-139.58809,96.0014,25.629646,13.049872,8.812695,-16.383442,21.243824,-10.063385,-13.38047,-5.417142,1.3884857,-19.39146,13.94159
18,berhenti,berhenti32,-151.25479,101.32046,28.04309,9.980845,13.110443,-18.755184,29.015085,-16.816624,-15.902422,-8.029119,-0.4955498,-10.805307,11.547509
19,berhenti,berhenti32,-160.42044,102.940895,32.612114,12.674559,10.044178,-16.620598,33.868484,-24.008,-8.964324,-5.286068,-2.8092346,-13.611759,8.81311
20,berhenti,berhenti32,-199.37225,94.56698,51.317146,15.272509,15.23239,-17.913532,28.145126,-8.259973,-8.351631,-3.5894659,-10.867049,-17.57779,8.90239
21,berhenti,berhenti32,-272.76703,69.735794,55.863853,35.002525,10.966628,-10.454992,23.994404,2.8606806,-8.307844,-6.2485657,-13.020853,-9.020275,9.271336
22,berhenti,berhenti32,-238.64241,36.6856,21.383238,19.265928,11.68565,2.9694328,7.118593,-3.256982,1.8891472,-11.52129,-10.242534,-4.582267,-7.205954
23,berhenti,berhenti32,-119.08845,61.736187,19.632431,27.500725,16.836456,-23.073997,-11.511089,-17.123537,5.150817,-17.53719,-1.8699224,-0.92169297,2.490952
24,berhenti,berhenti32,-114.85591,56.398563,23.767494,36.14654,8.4485855,-15.6748,-4.794567,-15.129248,4.6420097,-20.494423,-1.5652766,-5.069345,-2.700358
25,berhenti,berhenti32,-113.46285,51.762955,31.561878,36.952015,3.47527,-13.11903,0.40851176,-17.927174,-1.0541999,-18.649424,8.916921,-6.720499,-9.430901
26,berhenti,berhenti32,-112.48406,49.838455,33.915527,38.737328,0.754599,-12.242506,3.177293,-18.186666,-1.1353798,-17.368965,2.5557222,-5.682765,-12.284037
27,berhenti,berhenti32,-119.56309,50.53306,33.339497,33.74981,9.685229,-15.007108,-6.4937644,-13.474879,0.57422864,-22.01244,9.707172,-9.049116,-14.176307
28,berhenti,berhenti32,-129.52464,51.842712,38.094063,31.554962,19.154799,-19.189014,-8.347994,-9.920965,-5.7529063,-18.805475,13.281236,-10.718866,-10.510687
29,berhenti,berhenti32,-131.86078,48.201805,36.26834,47.26201,2.168684,-20.170717,-1.3663312,-20.229105,-1.218952,-18.172808,2.9326596,-6.625312,-8.584904
30,berhenti,berhenti32,-135.81946,55.943924,29.407732,42.8206,7.5712485,-22.88325,-3.9580545,-19.795914,2.2334604,-20.676586,5.1028385,-7.118711,-5.485107
31,berhenti,berhenti32,-150.08247,54.770332,24.379868,25.87003,2.4556022,-13.150406,-5.080743,-7.1902943,1.8756707,-17.773365,12.096674,-2.9982095,-1.7939987
